"Path","File","Date Acquired","Sample","Misc"
"D:\GCMS_User\R312_Liying\Data\20231128\","SYG-E22-2-2-30%-2-SCAN.D","29 Nov 2023  14:50","SYG-E22-2-2-30%",""
"TIC: SYG-E22-2-2-30%-2-SCAN.D\data.ms","","","",""
"16.822","118688",,,
"16.826","115053",,,
"16.831","119931",,,
"16.835","116741",,,
"16.839","107850",,,
"16.844","95628",,,
"16.848","90574",,,
"16.853","87274",,,
"16.857","93340",,,
"16.861","100724",,,
"16.866","110167",,,
"16.87","117664",,,
"16.874","117342",,,
"16.879","112427",,,
"16.883","100284",,,
"16.887","86494",,,
"16.892","79120",,,
"16.896","74383",,,
"16.901","76659",,,
"16.905","81906",,,
"16.909","82590",,,
"16.914","84043",,,
"16.918","81218",,,
"16.922","79914",,,
"16.927","80428",,,
"16.931","82058",,,
"16.935","90761",,,
"16.94","99900",,,
"16.944","109391",,,
"16.948","114181",,,
"16.953","108863",,,
"16.957","99237",,,
"16.962","85426",,,
"16.966","77341",,,
"16.97","73250",,,
"16.975","72245",,,
"16.979","71405",,,
"16.983","70265",,,
"16.988","75048",,,
"16.992","80671",,,
"16.996","89231",,,
"17.001","98823",,,
"17.005","110731",,,
"17.01","127418",,,
"17.014","141492",,,
"17.018","148168",,,
"17.023","150516",,,
"17.027","139416",,,
"17.031","134821",,,
"17.036","134870",,,
"17.04","138057",,,
"17.044","134081",,,
"17.049","127486",,,
"17.053","116811",,,
"17.058","104066",,,
"17.062","95027",,,
"17.066","85398",,,
"17.071","82388",,,
"17.075","79906",,,
"17.079","78723",,,
"17.084","84813",,,
"17.088","103470",,,
"17.092","123830",,,
"17.097","145655",,,
"17.101","158590",,,
"17.106","157160",,,
"17.11","139898",,,
"17.114","122040",,,
"17.119","106019",,,
"17.123","97099",,,
"17.127","88747",,,
"17.132","88363",,,
"17.136","85324",,,
"17.14","85312",,,
"17.145","83416",,,
"17.149","83583",,,
"17.154","83515",,,
"17.158","82944",,,
"17.162","83450",,,
"17.167","83394",,,
"17.171","80974",,,
"17.175","77352",,,
"17.18","77128",,,
"17.184","74681",,,
"17.188","74031",,,
"17.193","79797",,,
"17.197","78629",,,
"17.201","86501",,,
"17.206","89898",,,
"17.21","91356",,,
"17.215","92056",,,
"17.219","90879",,,
"17.223","89847",,,
"17.228","85116",,,
"17.232","82188",,,
"17.236","81649",,,
"17.241","82126",,,
"17.245","87858",,,
"17.249","93961",,,
"17.254","101351",,,
"17.258","107761",,,
"17.263","111588",,,
"17.267","108730",,,
"17.271","101351",,,
"17.276","92923",,,
"17.28","87278",,,
"17.284","85545",,,
"17.289","84104",,,
"17.293","83851",,,
"17.297","83269",,,
"17.302","81866",,,
"17.306","78856",,,
"17.311","80866",,,
"17.315","87232",,,
"17.319","100638",,,
"17.324","122020",,,
"17.328","153324",,,
"17.332","172223",,,
"17.337","187497",,,
"17.341","179498",,,
"17.345","171864",,,
"17.35","150782",,,
"17.354","133182",,,
"17.358","115674",,,
"17.363","103840",,,
"17.367","96692",,,
"17.372","95837",,,
"17.376","95550",,,
"17.38","91015",,,
"17.385","90616",,,
"17.389","96507",,,
"17.393","110152",,,
"17.398","141210",,,
"17.402","202041",,,
"17.406","280401",,,
"17.411","355284",,,
"17.415","395534",,,
"17.42","377565",,,
"17.424","299376",,,
"17.428","205659",,,
"17.433","144765",,,
"17.437","118104",,,
"17.441","115203",,,
"17.446","122731",,,
"17.45","134341",,,
"17.454","145482",,,
"17.459","148149",,,
"17.463","154874",,,
"17.468","172588",,,
"17.472","198542",,,
"17.476","237870",,,
"17.481","261624",,,
"17.485","270264",,,
"17.489","264380",,,
"17.494","246393",,,
"17.498","216675",,,
"17.502","180374",,,
"17.507","145175",,,
"17.511","125711",,,
"17.515","121038",,,
"17.52","122312",,,
"17.524","126488",,,
"17.529","131793",,,
"17.533","127572",,,
"17.537","124723",,,
"17.542","121769",,,
"17.546","115828",,,
"17.55","109438",,,
"17.555","108886",,,
"17.559","105577",,,
"17.563","106186",,,
"17.568","99549",,,
"17.572","98033",,,
"17.577","96357",,,
"17.581","91642",,,
"17.585","89178",,,
"17.59","86587",,,
"17.594","85362",,,
"17.598","85526",,,
"17.603","84539",,,
"17.607","87534",,,
"17.611","94376",,,
"17.616","98113",,,
"17.62","105106",,,
"17.625","107624",,,
"17.629","108042",,,
"17.633","109189",,,
"17.638","121487",,,
"17.642","139644",,,
"17.646","171067",,,
"17.651","208515",,,
"17.655","225321",,,
"17.659","228942",,,
"17.664","201460",,,
"17.668","167313",,,
"17.672","136259",,,
"17.677","117074",,,
"17.681","109802",,,
"17.686","113633",,,
"17.69","120541",,,
"17.694","137663",,,
"17.699","165202",,,
"17.703","206662",,,
"17.707","246348",,,
"17.712","284869",,,
"17.716","266658",,,
"17.72","225894",,,
"17.725","174871",,,
"17.729","129561",,,
"17.734","110449",,,
"17.738","109675",,,
"17.742","117643",,,
"17.747","132775",,,
"17.751","143340",,,
"17.755","145118",,,
"17.76","143706",,,
"17.764","134678",,,
"17.768","134109",,,
"17.773","136042",,,
"17.777","137346",,,
"17.782","129588",,,
"17.786","117637",,,
"17.79","107082",,,
"17.795","100200",,,
"17.799","96364",,,
"17.803","96708",,,
"17.808","98637",,,
"17.812","105639",,,
"17.816","114796",,,
"17.821","123175",,,
"17.825","139378",,,
"17.83","154388",,,
"17.834","165887",,,
"17.838","174543",,,
"17.843","182099",,,
"17.847","185622",,,
"17.851","182635",,,
"17.856","167578",,,
"17.86","155443",,,
"17.864","151165",,,
"17.869","143448",,,
"17.873","140824",,,
"17.877","143067",,,
"17.882","145823",,,
"17.886","143849",,,
"17.891","142458",,,
"17.895","133482",,,
"17.899","121709",,,
"17.904","111796",,,
"17.908","100270",,,
"17.912","100209",,,
"17.917","98907",,,
"17.921","97750",,,
"17.925","101902",,,
"17.93","106738",,,
"17.934","110415",,,
"17.939","116634",,,
"17.943","117269",,,
"17.947","114159",,,
"17.952","108374",,,
"17.956","104220",,,
"17.96","95846",,,
"17.965","91288",,,
"17.969","89637",,,
"17.973","95362",,,
"17.978","98017",,,
"17.982","102233",,,
"17.987","108052",,,
"17.991","120037",,,
"17.995","129788",,,
"18","141161",,,
"18.004","147098",,,
"18.008","147574",,,
"18.013","144150",,,
"18.017","138310",,,
"18.021","133667",,,
"18.026","129915",,,
"18.03","126757",,,
"18.035","118711",,,
"18.039","110176",,,
"18.043","101885",,,
"18.048","91781",,,
"18.052","86677",,,
"18.056","85388",,,
"18.061","92731",,,
"18.065","101754",,,
"18.069","114735",,,
"18.074","127230",,,
"18.078","136046",,,
"18.082","144654",,,
"18.087","155123",,,
"18.091","159125",,,
"18.096","152638",,,
"18.1","139987",,,
"18.104","118671",,,
"18.109","105308",,,
"18.113","98132",,,
"18.117","101723",,,
"18.122","113790",,,
"18.126","127775",,,
"18.13","150896",,,
"18.135","165415",,,
"18.139","172947",,,
"18.144","175031",,,
"18.148","176424",,,
"18.152","168457",,,
"18.157","158636",,,
"18.161","147067",,,
"18.165","134768",,,
"18.17","119785",,,
"18.174","105675",,,
"18.178","97601",,,
"18.183","97980",,,
"18.187","98239",,,
"18.192","96195",,,
"18.196","96260",,,
"18.2","96880",,,
"18.205","94578",,,
"18.209","98159",,,
"18.213","97490",,,
"18.218","100522",,,
"18.222","102355",,,
"18.226","101645",,,
"18.231","107335",,,
"18.235","110000",,,
"18.239","117719",,,
"18.244","119544",,,
"18.248","121079",,,
"18.253","122722",,,
"18.257","112967",,,
"18.261","106801",,,
"18.266","103162",,,
"18.27","100976",,,
"18.274","97936",,,
"18.279","96316",,,
"18.283","99061",,,
"18.287","98067",,,
"18.292","100850",,,
"18.296","107029",,,
"18.301","110787",,,
"18.305","122243",,,
"18.309","132479",,,
"18.314","152211",,,
"18.318","157362",,,
"18.322","157527",,,
"18.327","143610",,,
"18.331","140300",,,
"18.335","134671",,,
"18.34","139531",,,
"18.344","138535",,,
"18.349","139776",,,
"18.353","141401",,,
"18.357","140505",,,
"18.362","141414",,,
"18.366","136824",,,
"18.37","130371",,,
"18.375","125128",,,
"18.379","125323",,,
"18.383","127321",,,
"18.388","128240",,,
"18.392","129409",,,
"18.397","126711",,,
"18.401","125439",,,
"18.405","118784",,,
"18.41","112910",,,
"18.414","109118",,,
"18.418","108516",,,
"18.423","108506",,,
"18.427","114265",,,
"18.431","126284",,,
"18.436","140041",,,
"18.44","176164",,,
"18.444","218357",,,
"18.449","254253",,,
"18.453","267917",,,
"18.458","247597",,,
"18.462","216054",,,
"18.466","174466",,,
"18.471","144803",,,
"18.475","133294",,,
"18.479","133106",,,
"18.484","130150",,,
"18.488","125835",,,
"18.492","121687",,,
"18.497","124596",,,
"18.501","127138",,,
"18.506","130466",,,
"18.51","136706",,,
"18.514","135661",,,
"18.519","136158",,,
"18.523","130696",,,
"18.527","124194",,,
"18.532","118376",,,
"18.536","113113",,,
"18.54","112407",,,
"18.545","112951",,,
"18.549","118486",,,
"18.554","124271",,,
"18.558","133737",,,
"18.562","145384",,,
"18.567","151995",,,
"18.571","153935",,,
"18.575","154064",,,
"18.58","142467",,,
"18.584","136094",,,
"18.588","133013",,,
"18.593","129475",,,
"18.597","123096",,,
"18.601","119186",,,
"18.606","119029",,,
"18.61","113577",,,
"18.615","118159",,,
"18.619","118379",,,
"18.623","118801",,,
"18.628","120121",,,
"18.632","126342",,,
"18.636","125237",,,
"18.641","128134",,,
"18.645","127595",,,
"18.649","121100",,,
"18.654","114659",,,
"18.658","111442",,,
"18.663","116191",,,
"18.667","139022",,,
"18.671","204588",,,
"18.676","359075",,,
"18.68","608023",,,
"18.684","1000083",,,
"18.689","1482710",,,
"18.693","2054938",,,
"18.697","2742488",,,
"18.702","3305258",,,
"18.706","3768323",,,
"18.711","4276215",,,
"18.715","3984413",,,
"18.719","2745290",,,
"18.724","1085006",,,
"18.728","341917",,,
"18.732","167607",,,
"18.737","130343",,,
"18.741","120265",,,
"18.745","114036",,,
"18.75","111079",,,
"18.754","108075",,,
"18.759","104549",,,
"18.763","105447",,,
"18.767","106029",,,
"18.772","106727",,,
"18.776","105373",,,
"18.78","105286",,,
"18.785","106775",,,
"18.789","106720",,,
"18.793","107816",,,
"18.798","106995",,,
"18.802","109484",,,
"18.806","111381",,,
"18.811","108536",,,
"18.815","109112",,,
"18.82","107051",,,
"18.824","107263",,,
"18.828","103890",,,
"18.833","102038",,,
"18.837","108886",,,
"18.841","110322",,,
"18.846","121570",,,
"18.85","135366",,,
"18.854","154293",,,
"18.859","177638",,,
"18.863","203279",,,
"18.868","225519",,,
"18.872","240048",,,
"18.876","236417",,,
"18.881","212780",,,
"18.885","181622",,,
"18.889","157592",,,
"18.894","139431",,,
"18.898","133322",,,
"18.902","135494",,,
"18.907","145851",,,
"18.911","155954",,,
"18.916","151964",,,
"18.92","137246",,,
"18.924","120994",,,
"18.929","107628",,,
"18.933","101825",,,
"18.937","98059",,,
"18.942","105142",,,
"18.946","110081",,,
"18.95","115727",,,
"18.955","113924",,,
"18.959","113077",,,
"18.963","107926",,,
"18.968","104856",,,
"18.972","104764",,,
"18.977","115019",,,
"18.981","140668",,,
"18.985","171531",,,
"18.99","213915",,,
"18.994","250615",,,
"18.998","254010",,,
"19.003","234018",,,
"19.007","196827",,,
"19.011","165159",,,
"19.016","150661",,,
"19.02","138901",,,
"19.025","135448",,,
"19.029","119708",,,
"19.033","110519",,,
"19.038","101474",,,
"19.042","101172",,,
"19.046","99679",,,
"19.051","100596",,,
"19.055","99826",,,
"19.059","99690",,,
"19.064","97687",,,
"19.068","99976",,,
"19.073","98593",,,
"19.077","101827",,,
"19.081","101641",,,
"19.086","105365",,,
"19.09","102335",,,
"19.094","103254",,,
"19.099","105473",,,
"19.103","107073",,,
"19.107","111074",,,
"19.112","108937",,,
"19.116","108743",,,
"19.121","105340",,,
"19.125","100709",,,
"19.129","100029",,,
"19.134","102125",,,
"19.138","109295",,,
"19.142","109781",,,
"19.147","114228",,,
"19.151","122543",,,
"19.155","127532",,,
"19.16","147054",,,
"19.164","153688",,,
"19.168","152775",,,
"19.173","146542",,,
"19.177","137392",,,
"19.182","135959",,,
"19.186","136911",,,
"19.19","136519",,,
"19.195","134499",,,
"19.199","125868",,,
"19.203","120967",,,
"19.208","117410",,,
"19.212","120230",,,
"19.216","117605",,,
"19.221","119028",,,
"19.225","116587",,,
"19.23","115483",,,
"19.234","120461",,,
"19.238","125531",,,
"19.243","134854",,,
"19.247","136286",,,
"19.251","134538",,,
"19.256","127679",,,
"19.26","118786",,,
"19.264","117798",,,
"19.269","113024",,,
"19.273","114051",,,
"19.278","115243",,,
"19.282","114884",,,
"19.286","119685",,,
"19.291","115519",,,
"19.295","113965",,,
"19.299","110953",,,
"19.304","112603",,,
"19.308","115302",,,
"19.312","115874",,,
"19.317","119455",,,
"19.321","119623",,,
"19.325","116907",,,
"19.33","116708",,,
"19.334","117915",,,
"19.339","116568",,,
"19.343","112384",,,
"19.347","113498",,,
"19.352","109055",,,
"19.356","105337",,,
"19.36","107720",,,
"19.365","112595",,,
"19.369","118403",,,
"19.373","124791",,,
"19.378","128725",,,
"19.382","133986",,,
"19.387","137382",,,
"19.391","139163",,,
"19.395","140367",,,
"19.4","143912",,,
"19.404","138794",,,
"19.408","131465",,,
"19.413","123337",,,
"19.417","115618",,,
"19.421","107369",,,
"19.426","106553",,,
"19.43","120045",,,
"19.435","137710",,,
"19.439","162592",,,
"19.443","182536",,,
"19.448","192666",,,
"19.452","184904",,,
"19.456","172321",,,
"19.461","158259",,,
"19.465","149606",,,
"19.469","142570",,,
"19.474","131732",,,
"19.478","119672",,,
"19.483","108322",,,
"19.487","103023",,,
"19.491","106703",,,
"19.496","109561",,,
"19.5","116751",,,
"19.504","113571",,,
"19.509","115787",,,
"19.513","112343",,,
"19.517","117204",,,
"19.522","119379",,,
"19.526","119222",,,
"19.53","116196",,,
"19.535","111790",,,
"19.539","109914",,,
"19.544","105633",,,
"19.548","102450",,,
"19.552","98677",,,
"19.557","95074",,,
"19.561","92438",,,
"19.565","92883",,,
"19.57","94103",,,
"19.574","92719",,,
"19.578","96646",,,
"19.583","100651",,,
"19.587","108374",,,
"19.592","110814",,,
"19.596","114479",,,
"19.6","118364",,,
"19.605","117505",,,
"19.609","117158",,,
"19.613","115659",,,
"19.618","108839",,,
"19.622","107540",,,
"19.626","103039",,,
"19.631","111266",,,
"19.635","121343",,,
"19.64","139556",,,
"19.644","156789",,,
"19.648","176050",,,
"19.653","180417",,,
"19.657","184363",,,
"19.661","187454",,,
"19.666","199491",,,
"19.67","219048",,,
"19.674","241304",,,
"19.679","237960",,,
"19.683","217307",,,
"19.687","180164",,,
"19.692","146702",,,
"19.696","126929",,,
"19.701","122598",,,
"19.705","120998",,,
"19.709","121563",,,
"19.714","122925",,,
"19.718","116457",,,
"19.722","111919",,,
"19.727","103930",,,
"19.731","99143",,,
"19.735","97485",,,
"19.74","97144",,,
"19.744","102240",,,
"19.749","104925",,,
"19.753","107844",,,
"19.757","108074",,,
"19.762","110237",,,
"19.766","107406",,,
"19.77","103326",,,
"19.775","102754",,,
"19.779","99203",,,
"19.783","97227",,,
"19.788","93543",,,
"19.792","87955",,,
"19.797","90371",,,
"19.801","92413",,,
"19.805","96828",,,
"19.81","99342",,,
"19.814","101728",,,
"19.818","103006",,,
"19.823","103898",,,
"19.827","100613",,,
"19.831","97190",,,
"19.836","95366",,,
"19.84","100851",,,
"19.845","104285",,,
"19.849","105763",,,
"19.853","108441",,,
"19.858","115757",,,
"19.862","120785",,,
"19.866","124884",,,
"19.871","124123",,,
"19.875","119951",,,
"19.879","118907",,,
"19.884","119874",,,
"19.888","127576",,,
"19.892","128778",,,
"19.897","134687",,,
"19.901","128207",,,
"19.906","115989",,,
"19.91","109925",,,
"19.914","103699",,,
"19.919","101450",,,
"19.923","104108",,,
"19.927","106192",,,
"19.932","107873",,,
"19.936","105014",,,
"19.94","105745",,,
"19.945","106088",,,
"19.949","105752",,,
"19.954","112756",,,
"19.958","110718",,,
"19.962","113450",,,
"19.967","110577",,,
"19.971","107248",,,
"19.975","102219",,,
"19.98","102260",,,
"19.984","102724",,,
"19.988","102001",,,
"19.993","100652",,,
"19.997","96261",,,
"20.002","93343",,,
"20.006","91843",,,
"20.01","89844",,,
"20.015","90939",,,
"20.019","95617",,,
"20.023","104244",,,
"20.028","110764",,,
"20.032","116816",,,
"20.036","117403",,,
"20.041","114297",,,
"20.045","114361",,,
"20.049","112495",,,
"20.054","111612",,,
"20.058","104487",,,
"20.063","102136",,,
"20.067","103155",,,
"20.071","105373",,,
"20.076","101308",,,
"20.08","100498",,,
"20.084","94981",,,
"20.089","91502",,,
"20.093","91348",,,
"20.097","87940",,,
"20.102","91380",,,
"20.106","94741",,,
"20.111","110416",,,
"20.115","128316",,,
"20.119","146081",,,
"20.124","160549",,,
"20.128","154368",,,
"20.132","147436",,,
"20.137","132153",,,
"20.141","122621",,,
"20.145","126923",,,
"20.15","123681",,,
"20.154","129278",,,
"20.159","128438",,,
"20.163","130073",,,
"20.167","124250",,,
"20.172","118501",,,
"20.176","113556",,,
"20.18","119227",,,
"20.185","121542",,,
"20.189","120933",,,
"20.193","123677",,,
"20.198","118155",,,
"20.202","116434",,,
"20.207","111877",,,
"20.211","111297",,,
"20.215","105665",,,
"20.22","107000",,,
"20.224","110677",,,
"20.228","113495",,,
"20.233","122086",,,
"20.237","125721",,,
"20.241","127685",,,
"20.246","122788",,,
"20.25","116505",,,
"20.254","105480",,,
"20.259","99967",,,
"20.263","94180",,,
"20.268","95265",,,
"20.272","98662",,,
"20.276","102517",,,
"20.281","104576",,,
"20.285","97938",,,
"20.289","100455",,,
"20.294","101401",,,
"20.298","100546",,,
"20.302","108189",,,
"20.307","118375",,,
"20.311","135647",,,
"20.316","143621",,,
"20.32","147531",,,
"20.324","145179",,,
"20.329","138810",,,
"20.333","138411",,,
"20.337","137604",,,
"20.342","136336",,,
"20.346","136971",,,
"20.35","144014",,,
"20.355","158039",,,
"20.359","189761",,,
"20.364","253428",,,
"20.368","390525",,,
"20.372","587407",,,
"20.377","831854",,,
"20.381","1094950",,,
"20.385","1187453",,,
"20.39","1235042",,,
"20.394","1012521",,,
"20.398","722931",,,
"20.403","428043",,,
"20.407","272541",,,
"20.411","217098",,,
"20.416","205137",,,
"20.42","223939",,,
"20.425","248415",,,
"20.429","272227",,,
"20.433","304555",,,
"20.438","328429",,,
"20.442","329989",,,
"20.446","311799",,,
"20.451","272565",,,
"20.455","247260",,,
"20.459","222226",,,
"20.464","197235",,,
"20.468","176902",,,
"20.473","166743",,,
"20.477","154745",,,
"20.481","136887",,,
"20.486","130397",,,
"20.49","124496",,,
"20.494","116820",,,
"20.499","111999",,,
"20.503","111467",,,
"20.507","107708",,,
"20.512","108259",,,
"20.516","101667",,,
"20.521","99161",,,
"20.525","96877",,,
"20.529","96890",,,
"20.534","97843",,,
"20.538","102533",,,
"20.542","103662",,,
"20.547","107834",,,
"20.551","115383",,,
"20.555","117998",,,
"20.56","123465",,,
"20.564","124551",,,
"20.569","121928",,,
"20.573","118429",,,
"20.577","114840",,,
"20.582","116381",,,
"20.586","117937",,,
"20.59","122563",,,
"20.595","130872",,,
"20.599","169193",,,
"20.603","263136",,,
"20.608","439633",,,
"20.612","705976",,,
"20.616","1077185",,,
"20.621","1510050",,,
"20.625","1924982",,,
"20.63","2249940",,,
"20.634","2157117",,,
"20.638","1670074",,,
"20.643","970951",,,
"20.647","470131",,,
"20.651","236445",,,
"20.656","158259",,,
"20.66","132449",,,
"20.664","124339",,,
"20.669","118712",,,
"20.673","115294",,,
"20.678","111305",,,
"20.682","113725",,,
"20.686","107918",,,
"20.691","104524",,,
"20.695","102239",,,
"20.699","98761",,,
"20.704","100971",,,
"20.708","101655",,,
"20.712","105903",,,
"20.717","105917",,,
"20.721","106306",,,
"20.726","106171",,,
"20.73","104865",,,
"20.734","104277",,,
"20.739","102684",,,
"20.743","103317",,,
"20.747","101220",,,
"20.752","102051",,,
"20.756","101404",,,
"20.76","103966",,,
"20.765","103178",,,
"20.769","101410",,,
"20.773","103615",,,
"20.778","105558",,,
"20.782","109544",,,
"20.787","112479",,,
"20.791","110598",,,
"20.795","110800",,,
"20.8","105110",,,
"20.804","101743",,,
"20.808","99155",,,
"20.813","99991",,,
"20.817","104272",,,
"20.821","109206",,,
"20.826","112750",,,
"20.83","119742",,,
"20.835","118580",,,
"20.839","117806",,,
"20.843","119456",,,
"20.848","120565",,,
"20.852","114434",,,
"20.856","111091",,,
"20.861","103693",,,
"20.865","100879",,,
"20.869","94357",,,
"20.874","92460",,,
"20.878","87768",,,
"20.883","87506",,,
"20.887","84216",,,
"20.891","83866",,,
"20.896","85222",,,
"20.9","87052",,,
"20.904","89527",,,
"20.909","94803",,,
"20.913","96664",,,
"20.917","99567",,,
"20.922","101634",,,
"20.926","105968",,,
"20.931","112676",,,
"20.935","118888",,,
"20.939","124949",,,
"20.944","123107",,,
"20.948","116869",,,
"20.952","107710",,,
"20.957","102001",,,
"20.961","102277",,,
"20.965","104124",,,
"20.97","104635",,,
"20.974","106509",,,
"20.978","105283",,,
"20.983","101351",,,
"20.987","99046",,,
"20.992","100256",,,
"20.996","98107",,,
"21","97324",,,
"21.005","96192",,,
"21.009","93293",,,
"21.013","92399",,,
"21.018","92831",,,
"21.022","96919",,,
"21.026","102005",,,
"21.031","111734",,,
"21.035","110949",,,
"21.04","117614",,,
"21.044","119249",,,
"21.048","121799",,,
"21.053","115280",,,
"21.057","109594",,,
"21.061","100866",,,
"21.066","99183",,,
"21.07","91946",,,
"21.074","93188",,,
"21.079","92821",,,
"21.083","95571",,,
"21.088","100066",,,
"21.092","101472",,,
"21.096","107189",,,
"21.101","102409",,,
"21.105","104507",,,
"21.109","99143",,,
"21.114","97757",,,
"21.118","93832",,,
"21.122","93502",,,
"21.127","93064",,,
"21.131","97618",,,
"21.135","107126",,,
"21.14","111259",,,
"21.144","110452",,,
"21.149","109221",,,
"21.153","102292",,,
"21.157","101654",,,
"21.162","98935",,,
"21.166","97330",,,
"21.17","96049",,,
"21.175","94339",,,
"21.179","94562",,,
"21.183","96861",,,
"21.188","96247",,,
"21.192","97541",,,
"21.197","98111",,,
"21.201","100017",,,
"21.205","98592",,,
"21.21","91904",,,
"21.214","90516",,,
"21.218","88208",,,
"21.223","87464",,,
"21.227","88873",,,
"21.231","89999",,,
"21.236","91356",,,
"21.24","87321",,,
"21.245","89997",,,
"21.249","87538",,,
"21.253","90269",,,
"21.258","88415",,,
"21.262","88196",,,
"21.266","91152",,,
"21.271","92573",,,
"21.275","90750",,,
"21.279","94558",,,
"21.284","99804",,,
"21.288","107518",,,
"21.293","116135",,,
"21.297","125005",,,
"21.301","132682",,,
"21.306","131917",,,
"21.31","126031",,,
"21.314","116697",,,
"21.319","109193",,,
"21.323","108871",,,
"21.327","116081",,,
"21.332","122224",,,
"21.336","133291",,,
"21.34","134673",,,
"21.345","126782",,,
"21.349","113691",,,
"21.354","108632",,,
"21.358","101915",,,
"21.362","99921",,,
"21.367","102648",,,
"21.371","100955",,,
"21.375","101813",,,
"21.38","94698",,,
"21.384","93285",,,
"21.388","91917",,,
"21.393","89000",,,
"21.397","84867",,,
"21.402","85544",,,
"21.406","81868",,,
"21.41","79604",,,
"21.415","75936",,,
"21.419","77128",,,
"21.423","80880",,,
"21.428","80446",,,
"21.432","77454",,,
"21.436","79277",,,
"21.441","78630",,,
"21.445","78183",,,
"21.45","76795",,,
"21.454","77285",,,
"21.458","76905",,,
"21.463","78250",,,
"21.467","77585",,,
"21.471","80650",,,
"21.476","81530",,,
"21.48","81655",,,
"21.484","82956",,,
"21.489","83290",,,
"21.493","80309",,,
"21.497","86597",,,
"21.502","95367",,,
"21.506","112007",,,
"21.511","147621",,,
"21.515","190134",,,
"21.519","232675",,,
"21.524","246561",,,
"21.528","243950",,,
"21.532","200040",,,
"21.537","154997",,,
"21.541","122675",,,
"21.545","102087",,,
"21.55","95821",,,
"21.554","95631",,,
"21.559","101111",,,
"21.563","104820",,,
"21.567","105343",,,
"21.572","103574",,,
"21.576","96830",,,
"21.58","92751",,,
"21.585","84527",,,
"21.589","80055",,,
"21.593","78749",,,
"21.598","81598",,,
"21.602","81807",,,
"21.607","83215",,,
"21.611","84716",,,
"21.615","84933",,,
"21.62","85132",,,
"21.624","84763",,,
"21.628","78941",,,
"21.633","76743",,,
"21.637","75621",,,
"21.641","75823",,,
"21.646","73295",,,
"21.65","72346",,,
"21.655","74032",,,
"21.659","70921",,,
"21.663","69700",,,
"21.668","69700",,,
"21.672","69318",,,
"21.676","67234",,,
"21.681","67292",,,
"21.685","66516",,,
"21.689","68293",,,
"21.694","68175",,,
"21.698","64069",,,
"21.702","64814",,,
"21.707","65202",,,
"21.711","66499",,,
"21.716","72908",,,
"21.72","82450",,,
"21.724","96313",,,
"21.729","108484",,,
"21.733","113176",,,
"21.737","116103",,,
"21.742","107887",,,
"21.746","96441",,,
"21.75","93723",,,
"21.755","94284",,,
"21.759","104916",,,
"21.764","128454",,,
"21.768","163934",,,
"21.772","199774",,,
"21.777","226835",,,
"21.781","238403",,,
"21.785","216363",,,
"21.79","177938",,,
"21.794","141034",,,
"21.798","110796",,,
"21.803","88926",,,
"21.807","80348",,,
"21.812","74881",,,
"21.816","74586",,,
"21.82","76506",,,
"21.825","83472",,,
"21.829","92720",,,
"21.833","102788",,,
"21.838","112004",,,
"21.842","111736",,,
"21.846","102909",,,
"21.851","97692",,,
"21.855","91852",,,
"21.859","89587",,,
"21.864","90750",,,
"21.868","98534",,,
"21.873","107708",,,
"21.877","110291",,,
"21.881","109937",,,
"21.886","102717",,,
"21.89","90984",,,
"21.894","81402",,,
"21.899","72715",,,
"21.903","67725",,,
"21.907","64690",,,
"21.912","62551",,,
"21.916","64181",,,
"21.921","65204",,,
"21.925","65692",,,
"21.929","67060",,,
"21.934","66944",,,
"21.938","66253",,,
"21.942","64697",,,
"21.947","65719",,,
"21.951","65643",,,
"21.955","68960",,,
"21.96","77911",,,
"21.964","88897",,,
"21.969","104698",,,
"21.973","123973",,,
"21.977","136616",,,
"21.982","133999",,,
"21.986","131619",,,
"21.99","114172",,,
"21.995","100230",,,
"21.999","92396",,,
"22.003","87494",,,
"22.008","85938",,,
"22.012","86114",,,
"22.017","87285",,,
"22.021","87682",,,
"22.025","79527",,,
"22.03","73874",,,
"22.034","68493",,,
"22.038","70133",,,
"22.043","69245",,,
"22.047","75677",,,
"22.051","83030",,,
"22.056","91064",,,
"22.06","93166",,,
"22.064","93884",,,
"22.069","95214",,,
"22.073","89783",,,
"22.078","82390",,,
"22.082","74850",,,
"22.086","72031",,,
"22.091","69587",,,
"22.095","69590",,,
"22.099","72203",,,
"22.104","73672",,,
"22.108","77508",,,
"22.112","73367",,,
"22.117","73387",,,
"22.121","69683",,,
"22.126","65119",,,
"22.13","64308",,,
"22.134","66128",,,
"22.139","67606",,,
"22.143","70330",,,
"22.147","74002",,,
"22.152","81395",,,
"22.156","99861",,,
"22.16","124780",,,
"22.165","157093",,,
"22.169","184046",,,
"22.174","192735",,,
"22.178","185242",,,
"22.182","159535",,,
"22.187","134183",,,
"22.191","106431",,,
"22.195","90171",,,
"22.2","82462",,,
"22.204","82838",,,
"22.208","83014",,,
"22.213","86730",,,
"22.217","87316",,,
"22.221","88353",,,
"22.226","85576",,,
"22.23","87356",,,
"22.235","83154",,,
"22.239","81725",,,
"22.243","81837",,,
"22.248","76495",,,
"22.252","78684",,,
"22.256","75794",,,
"22.261","73149",,,
"22.265","69624",,,
"22.269","67293",,,
"22.274","65829",,,
"22.278","66906",,,
"22.283","69209",,,
"22.287","74502",,,
"22.291","78907",,,
"22.296","82527",,,
"22.3","86035",,,
"22.304","82041",,,
