"Path","File","Date Acquired","Sample","Misc"
"D:\GCMS_User\R312_Liying\Data\20231128\","miliacin-ak34-01.D","29 Nov 2023  20:26","miliacin-ak34-01",""
"TIC: miliacin-ak34-01.D\data.ms","","","",""
"15.64","641",,,
"15.645","836",,,
"15.649","776",,,
"15.654","816",,,
"15.658","757",,,
"15.662","638",,,
"15.667","704",,,
"15.671","703",,,
"15.675","643",,,
"15.68","816",,,
"15.684","773",,,
"15.688","903",,,
"15.693","845",,,
"15.697","874",,,
"15.702","791",,,
"15.706","730",,,
"15.71","759",,,
"15.715","621",,,
"15.719","760",,,
"15.723","1122",,,
"15.728","703",,,
"15.732","663",,,
"15.736","800",,,
"15.741","673",,,
"15.745","879",,,
"15.749","728",,,
"15.754","877",,,
"15.758","772",,,
"15.763","788",,,
"15.767","727",,,
"15.771","825",,,
"15.776","692",,,
"15.78","796",,,
"15.784","666",,,
"15.789","666",,,
"15.793","746",,,
"15.797","826",,,
"15.802","728",,,
"15.806","641",,,
"15.811","652",,,
"15.815","688",,,
"15.819","861",,,
"15.824","615",,,
"15.828","725",,,
"15.832","913",,,
"15.837","850",,,
"15.841","827",,,
"15.845","737",,,
"15.85","870",,,
"15.854","635",,,
"15.859","651",,,
"15.863","815",,,
"15.867","732",,,
"15.872","838",,,
"15.876","960",,,
"15.88","746",,,
"15.885","788",,,
"15.889","653",,,
"15.893","709",,,
"15.898","708",,,
"15.902","804",,,
"15.907","713",,,
"15.911","982",,,
"15.915","686",,,
"15.92","661",,,
"15.924","802",,,
"15.928","678",,,
"15.933","921",,,
"15.937","674",,,
"15.941","628",,,
"15.946","685",,,
"15.95","834",,,
"15.955","689",,,
"15.959","731",,,
"15.963","747",,,
"15.968","713",,,
"15.972","713",,,
"15.976","827",,,
"15.981","694",,,
"15.985","642",,,
"15.989","555",,,
"15.994","790",,,
"15.998","611",,,
"16.002","693",,,
"16.007","853",,,
"16.011","735",,,
"16.016","689",,,
"16.02","670",,,
"16.024","705",,,
"16.029","718",,,
"16.033","623",,,
"16.037","679",,,
"16.042","801",,,
"16.046","779",,,
"16.05","1200",,,
"16.055","931",,,
"16.059","691",,,
"16.064","610",,,
"16.068","713",,,
"16.072","746",,,
"16.077","728",,,
"16.081","751",,,
"16.085","642",,,
"16.09","670",,,
"16.094","738",,,
"16.098","676",,,
"16.103","829",,,
"16.107","640",,,
"16.112","629",,,
"16.116","882",,,
"16.12","675",,,
"16.125","805",,,
"16.129","723",,,
"16.133","663",,,
"16.138","732",,,
"16.142","648",,,
"16.146","721",,,
"16.151","740",,,
"16.155","878",,,
"16.159","777",,,
"16.164","557",,,
"16.168","792",,,
"16.173","695",,,
"16.177","826",,,
"16.181","842",,,
"16.186","780",,,
"16.19","780",,,
"16.194","766",,,
"16.199","710",,,
"16.203","675",,,
"16.207","744",,,
"16.212","742",,,
"16.216","799",,,
"16.221","618",,,
"16.225","636",,,
"16.229","823",,,
"16.234","581",,,
"16.238","619",,,
"16.242","870",,,
"16.247","580",,,
"16.251","771",,,
"16.255","691",,,
"16.26","608",,,
"16.264","676",,,
"16.269","628",,,
"16.273","738",,,
"16.277","823",,,
"16.282","722",,,
"16.286","892",,,
"16.29","845",,,
"16.295","1017",,,
"16.299","550",,,
"16.303","722",,,
"16.308","557",,,
"16.312","695",,,
"16.316","753",,,
"16.321","550",,,
"16.325","698",,,
"16.33","799",,,
"16.334","680",,,
"16.338","619",,,
"16.343","680",,,
"16.347","747",,,
"16.351","650",,,
"16.356","475",,,
"16.36","662",,,
"16.364","896",,,
"16.369","699",,,
"16.373","652",,,
"16.378","924",,,
"16.382","688",,,
"16.386","638",,,
"16.391","647",,,
"16.395","769",,,
"16.399","669",,,
"16.404","899",,,
"16.408","587",,,
"16.412","718",,,
"16.417","901",,,
"16.421","680",,,
"16.426","711",,,
"16.43","595",,,
"16.434","767",,,
"16.439","690",,,
"16.443","619",,,
"16.447","686",,,
"16.452","812",,,
"16.456","769",,,
"16.46","653",,,
"16.465","668",,,
"16.469","693",,,
"16.473","809",,,
"16.478","594",,,
"16.482","693",,,
"16.487","740",,,
"16.491","835",,,
"16.495","849",,,
"16.5","595",,,
"16.504","722",,,
"16.508","567",,,
"16.513","913",,,
"16.517","748",,,
"16.521","685",,,
"16.526","825",,,
"16.53","960",,,
"16.535","855",,,
"16.539","922",,,
"16.543","898",,,
"16.548","622",,,
"16.552","807",,,
"16.556","869",,,
"16.561","904",,,
"16.565","594",,,
"16.569","862",,,
"16.574","601",,,
"16.578","612",,,
"16.583","795",,,
"16.587","763",,,
"16.591","730",,,
"16.596","769",,,
"16.6","847",,,
"16.604","634",,,
"16.609","964",,,
"16.613","959",,,
"16.617","568",,,
"16.622","624",,,
"16.626","707",,,
"16.631","645",,,
"16.635","777",,,
"16.639","1020",,,
"16.644","711",,,
"16.648","779",,,
"16.652","659",,,
"16.657","617",,,
"16.661","839",,,
"16.665","631",,,
"16.67","648",,,
"16.674","554",,,
"16.678","820",,,
"16.683","925",,,
"16.687","626",,,
"16.692","807",,,
"16.696","727",,,
"16.7","747",,,
"16.705","701",,,
"16.709","643",,,
"16.713","725",,,
"16.718","852",,,
"16.722","812",,,
"16.726","791",,,
"16.731","701",,,
"16.735","596",,,
"16.74","858",,,
"16.744","792",,,
"16.748","589",,,
"16.753","719",,,
"16.757","622",,,
"16.761","792",,,
"16.766","1064",,,
"16.77","822",,,
"16.774","546",,,
"16.779","838",,,
"16.783","875",,,
"16.788","921",,,
"16.792","746",,,
"16.796","637",,,
"16.801","639",,,
"16.805","792",,,
"16.809","637",,,
"16.814","527",,,
"16.818","859",,,
"16.822","600",,,
"16.827","671",,,
"16.831","696",,,
"16.836","851",,,
"16.84","551",,,
"16.844","632",,,
"16.849","680",,,
"16.853","828",,,
"16.857","620",,,
"16.862","655",,,
"16.866","601",,,
"16.87","616",,,
"16.875","761",,,
"16.879","715",,,
"16.883","666",,,
"16.888","568",,,
"16.892","701",,,
"16.897","635",,,
"16.901","562",,,
"16.905","989",,,
"16.91","1114",,,
"16.914","1062",,,
"16.918","1045",,,
"16.923","881",,,
"16.927","662",,,
"16.931","731",,,
"16.936","515",,,
"16.94","691",,,
"16.945","744",,,
"16.949","855",,,
"16.953","767",,,
"16.958","636",,,
"16.962","784",,,
"16.966","671",,,
"16.971","565",,,
"16.975","667",,,
"16.979","599",,,
"16.984","804",,,
"16.988","758",,,
"16.993","571",,,
"16.997","744",,,
"17.001","539",,,
"17.006","587",,,
"17.01","752",,,
"17.014","576",,,
"17.019","878",,,
"17.023","632",,,
"17.027","741",,,
"17.032","867",,,
"17.036","598",,,
"17.04","634",,,
"17.045","639",,,
"17.049","602",,,
"17.054","571",,,
"17.058","794",,,
"17.062","583",,,
"17.067","733",,,
"17.071","711",,,
"17.075","590",,,
"17.08","810",,,
"17.084","648",,,
"17.088","891",,,
"17.093","731",,,
"17.097","618",,,
"17.102","626",,,
"17.106","604",,,
"17.11","651",,,
"17.115","750",,,
"17.119","606",,,
"17.123","882",,,
"17.128","642",,,
"17.132","843",,,
"17.136","634",,,
"17.141","591",,,
"17.145","709",,,
"17.15","686",,,
"17.154","817",,,
"17.158","655",,,
"17.163","666",,,
"17.167","700",,,
"17.171","609",,,
"17.176","562",,,
"17.18","674",,,
"17.184","790",,,
"17.189","568",,,
"17.193","885",,,
"17.197","628",,,
"17.202","737",,,
"17.206","786",,,
"17.211","730",,,
"17.215","705",,,
"17.219","696",,,
"17.224","740",,,
"17.228","762",,,
"17.232","816",,,
"17.237","588",,,
"17.241","707",,,
"17.245","835",,,
"17.25","809",,,
"17.254","680",,,
"17.259","687",,,
"17.263","556",,,
"17.267","861",,,
"17.272","894",,,
"17.276","691",,,
"17.28","737",,,
"17.285","686",,,
"17.289","736",,,
"17.293","581",,,
"17.298","612",,,
"17.302","749",,,
"17.307","583",,,
"17.311","659",,,
"17.315","709",,,
"17.32","979",,,
"17.324","749",,,
"17.328","537",,,
"17.333","678",,,
"17.337","815",,,
"17.341","717",,,
"17.346","622",,,
"17.35","629",,,
"17.355","628",,,
"17.359","476",,,
"17.363","575",,,
"17.368","664",,,
"17.372","436",,,
"17.376","776",,,
"17.381","912",,,
"17.385","672",,,
"17.389","775",,,
"17.394","870",,,
"17.398","676",,,
"17.402","794",,,
"17.407","716",,,
"17.411","568",,,
"17.416","777",,,
"17.42","574",,,
"17.424","907",,,
"17.429","854",,,
"17.433","749",,,
"17.437","755",,,
"17.442","821",,,
"17.446","610",,,
"17.45","643",,,
"17.455","708",,,
"17.459","879",,,
"17.464","542",,,
"17.468","733",,,
"17.472","646",,,
"17.477","713",,,
"17.481","548",,,
"17.485","553",,,
"17.49","773",,,
"17.494","495",,,
"17.498","744",,,
"17.503","803",,,
"17.507","602",,,
"17.512","532",,,
"17.516","730",,,
"17.52","711",,,
"17.525","750",,,
"17.529","459",,,
"17.533","531",,,
"17.538","790",,,
"17.542","748",,,
"17.546","806",,,
"17.551","887",,,
"17.555","700",,,
"17.56","751",,,
"17.564","686",,,
"17.568","774",,,
"17.573","675",,,
"17.577","800",,,
"17.581","753",,,
"17.586","664",,,
"17.59","536",,,
"17.594","717",,,
"17.599","679",,,
"17.603","745",,,
"17.607","798",,,
"17.612","868",,,
"17.616","714",,,
"17.621","765",,,
"17.625","741",,,
"17.629","787",,,
"17.634","496",,,
"17.638","736",,,
"17.642","771",,,
"17.647","734",,,
"17.651","488",,,
"17.655","805",,,
"17.66","776",,,
"17.664","559",,,
"17.669","689",,,
"17.673","721",,,
"17.677","966",,,
"17.682","672",,,
"17.686","674",,,
"17.69","535",,,
"17.695","673",,,
"17.699","757",,,
"17.703","801",,,
"17.708","749",,,
"17.712","695",,,
"17.717","693",,,
"17.721","708",,,
"17.725","713",,,
"17.73","786",,,
"17.734","604",,,
"17.738","558",,,
"17.743","687",,,
"17.747","662",,,
"17.751","800",,,
"17.756","556",,,
"17.76","796",,,
"17.764","754",,,
"17.769","696",,,
"17.773","719",,,
"17.778","726",,,
"17.782","734",,,
"17.786","506",,,
"17.791","768",,,
"17.795","871",,,
"17.799","661",,,
"17.804","824",,,
"17.808","720",,,
"17.812","725",,,
"17.817","813",,,
"17.821","644",,,
"17.826","832",,,
"17.83","777",,,
"17.834","819",,,
"17.839","845",,,
"17.843","799",,,
"17.847","736",,,
"17.852","628",,,
"17.856","658",,,
"17.86","700",,,
"17.865","685",,,
"17.869","897",,,
"17.874","470",,,
"17.878","776",,,
"17.882","814",,,
"17.887","783",,,
"17.891","748",,,
"17.895","771",,,
"17.9","608",,,
"17.904","793",,,
"17.908","814",,,
"17.913","444",,,
"17.917","862",,,
"17.922","745",,,
"17.926","900",,,
"17.93","747",,,
"17.935","810",,,
"17.939","825",,,
"17.943","916",,,
"17.948","809",,,
"17.952","908",,,
"17.956","800",,,
"17.961","828",,,
"17.965","750",,,
"17.969","693",,,
"17.974","844",,,
"17.978","802",,,
"17.983","844",,,
"17.987","794",,,
"17.991","819",,,
"17.996","887",,,
"18","537",,,
"18.004","790",,,
"18.009","808",,,
"18.013","689",,,
"18.017","599",,,
"18.022","857",,,
"18.026","516",,,
"18.031","770",,,
"18.035","840",,,
"18.039","774",,,
"18.044","751",,,
"18.048","918",,,
"18.052","635",,,
"18.057","689",,,
"18.061","545",,,
"18.065","782",,,
"18.07","821",,,
"18.074","890",,,
"18.079","803",,,
"18.083","825",,,
"18.087","561",,,
"18.092","749",,,
"18.096","820",,,
"18.1","466",,,
"18.105","852",,,
"18.109","791",,,
"18.113","841",,,
"18.118","911",,,
"18.122","890",,,
"18.126","789",,,
"18.131","711",,,
"18.135","745",,,
"18.14","708",,,
"18.144","888",,,
"18.148","763",,,
"18.153","763",,,
"18.157","754",,,
"18.161","727",,,
"18.166","654",,,
"18.17","778",,,
"18.174","821",,,
"18.179","838",,,
"18.183","844",,,
"18.188","756",,,
"18.192","736",,,
"18.196","936",,,
"18.201","815",,,
"18.205","784",,,
"18.209","808",,,
"18.214","682",,,
"18.218","869",,,
"18.222","556",,,
"18.227","806",,,
"18.231","848",,,
"18.236","841",,,
"18.24","856",,,
"18.244","861",,,
"18.249","854",,,
"18.253","599",,,
"18.257","763",,,
"18.262","792",,,
"18.266","685",,,
"18.27","866",,,
"18.275","830",,,
"18.279","807",,,
"18.284","786",,,
"18.288","916",,,
"18.292","885",,,
"18.297","737",,,
"18.301","788",,,
"18.305","725",,,
"18.31","855",,,
"18.314","676",,,
"18.318","853",,,
"18.323","853",,,
"18.327","934",,,
"18.331","864",,,
"18.336","770",,,
"18.34","776",,,
"18.345","793",,,
"18.349","720",,,
"18.353","795",,,
"18.358","765",,,
"18.362","842",,,
"18.366","854",,,
"18.371","673",,,
"18.375","915",,,
"18.379","788",,,
"18.384","735",,,
"18.388","736",,,
"18.393","740",,,
"18.397","823",,,
"18.401","754",,,
"18.406","1051",,,
"18.41","963",,,
"18.414","1009",,,
"18.419","1266",,,
"18.423","1052",,,
"18.427","1052",,,
"18.432","922",,,
"18.436","768",,,
"18.441","877",,,
"18.445","802",,,
"18.449","850",,,
"18.454","665",,,
"18.458","870",,,
"18.462","909",,,
"18.467","765",,,
"18.471","914",,,
"18.475","742",,,
"18.48","600",,,
"18.484","809",,,
"18.488","772",,,
"18.493","843",,,
"18.497","783",,,
"18.502","789",,,
"18.506","857",,,
"18.51","769",,,
"18.515","795",,,
"18.519","677",,,
"18.523","629",,,
"18.528","488",,,
"18.532","874",,,
"18.536","960",,,
"18.541","734",,,
"18.545","845",,,
"18.55","674",,,
"18.554","829",,,
"18.558","928",,,
"18.563","789",,,
"18.567","828",,,
"18.571","771",,,
"18.576","488",,,
"18.58","760",,,
"18.584","836",,,
"18.589","746",,,
"18.593","782",,,
"18.598","800",,,
"18.602","714",,,
"18.606","790",,,
"18.611","921",,,
"18.615","880",,,
"18.619","771",,,
"18.624","479",,,
"18.628","726",,,
"18.632","841",,,
"18.637","819",,,
"18.641","773",,,
"18.646","839",,,
"18.65","819",,,
"18.654","779",,,
"18.659","768",,,
"18.663","589",,,
"18.667","745",,,
"18.672","723",,,
"18.676","822",,,
"18.68","740",,,
"18.685","604",,,
"18.689","934",,,
"18.693","766",,,
"18.698","723",,,
"18.702","840",,,
"18.707","820",,,
"18.711","836",,,
"18.715","781",,,
"18.72","1042",,,
"18.724","791",,,
"18.728","800",,,
"18.733","533",,,
"18.737","696",,,
"18.741","724",,,
"18.746","904",,,
"18.75","876",,,
"18.755","780",,,
"18.759","757",,,
"18.763","820",,,
"18.768","861",,,
"18.772","919",,,
"18.776","702",,,
"18.781","748",,,
"18.785","983",,,
"18.789","964",,,
"18.794","709",,,
"18.798","872",,,
"18.803","643",,,
"18.807","784",,,
"18.811","861",,,
"18.816","758",,,
"18.82","726",,,
"18.824","741",,,
"18.829","729",,,
"18.833","659",,,
"18.837","882",,,
"18.842","673",,,
"18.846","756",,,
"18.85","667",,,
"18.855","912",,,
"18.859","702",,,
"18.864","868",,,
"18.868","929",,,
"18.872","873",,,
"18.877","803",,,
"18.881","639",,,
"18.885","883",,,
"18.89","747",,,
"18.894","735",,,
"18.898","747",,,
"18.903","834",,,
"18.907","854",,,
"18.912","487",,,
"18.916","854",,,
"18.92","723",,,
"18.925","714",,,
"18.929","920",,,
"18.933","708",,,
"18.938","752",,,
"18.942","794",,,
"18.946","912",,,
"18.951","751",,,
"18.955","792",,,
"18.96","708",,,
"18.964","845",,,
"18.968","966",,,
"18.973","1165",,,
"18.977","794",,,
"18.981","806",,,
"18.986","792",,,
"18.99","813",,,
"18.994","809",,,
"18.999","755",,,
"19.003","921",,,
"19.008","763",,,
"19.012","782",,,
"19.016","822",,,
"19.021","938",,,
"19.025","764",,,
"19.029","949",,,
"19.034","699",,,
"19.038","757",,,
"19.042","628",,,
"19.047","761",,,
"19.051","934",,,
"19.055","792",,,
"19.06","867",,,
"19.064","951",,,
"19.069","862",,,
"19.073","994",,,
"19.077","701",,,
"19.082","873",,,
"19.086","923",,,
"19.09","647",,,
"19.095","1139",,,
"19.099","692",,,
"19.103","1012",,,
"19.108","781",,,
"19.112","784",,,
"19.117","758",,,
"19.121","830",,,
"19.125","599",,,
"19.13","835",,,
"19.134","912",,,
"19.138","962",,,
"19.143","821",,,
"19.147","976",,,
"19.151","826",,,
"19.156","1005",,,
"19.16","744",,,
"19.165","974",,,
"19.169","899",,,
"19.173","752",,,
"19.178","997",,,
"19.182","1040",,,
"19.186","742",,,
"19.191","702",,,
"19.195","1033",,,
"19.199","831",,,
"19.204","973",,,
"19.208","949",,,
"19.212","547",,,
"19.217","1006",,,
"19.221","894",,,
"19.226","778",,,
"19.23","786",,,
"19.234","975",,,
"19.239","742",,,
"19.243","1021",,,
"19.247","760",,,
"19.252","703",,,
"19.256","802",,,
"19.26","754",,,
"19.265","968",,,
"19.269","884",,,
"19.274","894",,,
"19.278","1094",,,
"19.282","977",,,
"19.287","763",,,
"19.291","1004",,,
"19.295","1078",,,
"19.3","837",,,
"19.304","792",,,
"19.308","1154",,,
"19.313","904",,,
"19.317","847",,,
"19.322","912",,,
"19.326","665",,,
"19.33","678",,,
"19.335","1030",,,
"19.339","559",,,
"19.343","760",,,
"19.348","937",,,
"19.352","615",,,
"19.356","838",,,
"19.361","764",,,
"19.365","906",,,
"19.37","1021",,,
"19.374","775",,,
"19.378","877",,,
"19.383","1027",,,
"19.387","897",,,
"19.391","735",,,
"19.396","982",,,
"19.4","936",,,
"19.404","874",,,
"19.409","974",,,
"19.413","820",,,
"19.417","1086",,,
"19.422","992",,,
"19.426","897",,,
"19.431","1128",,,
"19.435","857",,,
"19.439","906",,,
"19.444","1000",,,
"19.448","1041",,,
"19.452","1132",,,
"19.457","755",,,
"19.461","665",,,
"19.465","836",,,
"19.47","1124",,,
"19.474","937",,,
"19.479","894",,,
"19.483","1249",,,
"19.487","975",,,
"19.492","710",,,
"19.496","731",,,
"19.5","854",,,
"19.505","960",,,
"19.509","873",,,
"19.513","990",,,
"19.518","811",,,
"19.522","993",,,
"19.527","955",,,
"19.531","805",,,
"19.535","915",,,
"19.54","929",,,
"19.544","1096",,,
"19.548","1144",,,
"19.553","1133",,,
"19.557","1035",,,
"19.561","820",,,
"19.566","964",,,
"19.57","1016",,,
"19.574","764",,,
"19.579","976",,,
"19.583","904",,,
"19.588","695",,,
"19.592","1088",,,
"19.596","1185",,,
"19.601","928",,,
"19.605","794",,,
"19.609","1117",,,
"19.614","1052",,,
"19.618","1132",,,
"19.622","947",,,
"19.627","1130",,,
"19.631","1129",,,
"19.636","1008",,,
"19.64","856",,,
"19.644","867",,,
"19.649","842",,,
"19.653","891",,,
"19.657","907",,,
"19.662","1043",,,
"19.666","815",,,
"19.67","882",,,
"19.675","1017",,,
"19.679","981",,,
"19.684","1006",,,
"19.688","1213",,,
"19.692","882",,,
"19.697","803",,,
"19.701","810",,,
"19.705","1152",,,
"19.71","1203",,,
"19.714","671",,,
"19.718","969",,,
"19.723","915",,,
"19.727","1256",,,
"19.732","1091",,,
"19.736","924",,,
"19.74","855",,,
"19.745","1070",,,
"19.749","1144",,,
"19.753","771",,,
"19.758","1036",,,
"19.762","1169",,,
"19.766","1251",,,
"19.771","955",,,
"19.775","1152",,,
"19.779","1038",,,
"19.784","1117",,,
"19.788","1566",,,
"19.793","1318",,,
"19.797","1344",,,
"19.801","1221",,,
"19.806","1489",,,
"19.81","1289",,,
"19.814","975",,,
"19.819","859",,,
"19.823","1262",,,
"19.827","900",,,
"19.832","1137",,,
"19.836","1030",,,
"19.841","1137",,,
"19.845","910",,,
"19.849","1274",,,
"19.854","1262",,,
"19.858","1118",,,
"19.862","957",,,
"19.867","1286",,,
"19.871","883",,,
"19.875","1112",,,
"19.88","1151",,,
"19.884","1278",,,
"19.889","1331",,,
"19.893","1176",,,
"19.897","1533",,,
"19.902","1189",,,
"19.906","1286",,,
"19.91","1157",,,
"19.915","1170",,,
"19.919","1028",,,
"19.923","1257",,,
"19.928","1399",,,
"19.932","828",,,
"19.936","1269",,,
"19.941","1100",,,
"19.945","1109",,,
"19.95","1076",,,
"19.954","867",,,
"19.958","996",,,
"19.963","840",,,
"19.967","1327",,,
"19.971","1095",,,
"19.976","1035",,,
"19.98","1354",,,
"19.984","1147",,,
"19.989","920",,,
"19.993","1313",,,
"19.998","1293",,,
"20.002","1351",,,
"20.006","785",,,
"20.011","999",,,
"20.015","984",,,
"20.019","1267",,,
"20.024","1129",,,
"20.028","970",,,
"20.032","1311",,,
"20.037","1226",,,
"20.041","1424",,,
"20.046","1091",,,
"20.05","1454",,,
"20.054","1324",,,
"20.059","873",,,
"20.063","1012",,,
"20.067","1275",,,
"20.072","1214",,,
"20.076","1627",,,
"20.08","987",,,
"20.085","1403",,,
"20.089","1042",,,
"20.094","1177",,,
"20.098","1448",,,
"20.102","972",,,
"20.107","1290",,,
"20.111","1099",,,
"20.115","1464",,,
"20.12","1141",,,
"20.124","1108",,,
"20.128","1653",,,
"20.133","1085",,,
"20.137","1245",,,
"20.141","1100",,,
"20.146","1038",,,
"20.15","1129",,,
"20.155","999",,,
"20.159","1533",,,
"20.163","1086",,,
"20.168","1287",,,
"20.172","1362",,,
"20.176","1212",,,
"20.181","1025",,,
"20.185","744",,,
"20.189","846",,,
"20.194","1543",,,
"20.198","1632",,,
"20.203","1177",,,
"20.207","1163",,,
"20.211","1209",,,
"20.216","1198",,,
"20.22","1133",,,
"20.224","1670",,,
"20.229","1236",,,
"20.233","1192",,,
"20.237","1431",,,
"20.242","1141",,,
"20.246","1652",,,
"20.251","1225",,,
"20.255","1315",,,
"20.259","1454",,,
"20.264","1538",,,
"20.268","1204",,,
"20.272","1678",,,
"20.277","1459",,,
"20.281","1129",,,
"20.285","1423",,,
"20.29","1331",,,
"20.294","1506",,,
"20.298","1689",,,
"20.303","1636",,,
"20.307","1290",,,
"20.312","1226",,,
"20.316","1416",,,
"20.32","1318",,,
"20.325","1617",,,
"20.329","1319",,,
"20.333","849",,,
"20.338","1365",,,
"20.342","1584",,,
"20.346","1529",,,
"20.351","1043",,,
"20.355","1711",,,
"20.36","1391",,,
"20.364","1392",,,
"20.368","1544",,,
"20.373","1517",,,
"20.377","1254",,,
"20.381","1743",,,
"20.386","1452",,,
"20.39","1505",,,
"20.394","1339",,,
"20.399","1160",,,
"20.403","1392",,,
"20.408","1633",,,
"20.412","1082",,,
"20.416","1245",,,
"20.421","1568",,,
"20.425","1648",,,
"20.429","1211",,,
"20.434","1385",,,
"20.438","795",,,
"20.442","1538",,,
"20.447","1520",,,
"20.451","1311",,,
"20.456","1396",,,
"20.46","1490",,,
"20.464","1381",,,
"20.469","1661",,,
"20.473","1620",,,
"20.477","1465",,,
"20.482","1532",,,
"20.486","1565",,,
"20.49","1333",,,
"20.495","1716",,,
"20.499","1636",,,
"20.503","1886",,,
"20.508","1798",,,
"20.512","1552",,,
"20.517","1464",,,
"20.521","1172",,,
"20.525","1552",,,
"20.53","1462",,,
"20.534","1466",,,
"20.538","1415",,,
"20.543","1433",,,
"20.547","1672",,,
"20.551","1221",,,
"20.556","1522",,,
"20.56","1329",,,
"20.565","1334",,,
"20.569","1708",,,
"20.573","1300",,,
"20.578","1396",,,
"20.582","1466",,,
"20.586","1366",,,
"20.591","1636",,,
"20.595","1389",,,
"20.599","1990",,,
"20.604","1268",,,
"20.608","1828",,,
"20.613","1705",,,
"20.617","1138",,,
"20.621","1603",,,
"20.626","1623",,,
"20.63","1540",,,
"20.634","1573",,,
"20.639","1738",,,
"20.643","1511",,,
"20.647","1499",,,
"20.652","1270",,,
"20.656","1831",,,
"20.66","1381",,,
"20.665","1487",,,
"20.669","1652",,,
"20.674","1569",,,
"20.678","1609",,,
"20.682","1495",,,
"20.687","2083",,,
"20.691","1859",,,
"20.695","1742",,,
"20.7","1612",,,
"20.704","1995",,,
"20.708","1230",,,
"20.713","1709",,,
"20.717","1371",,,
"20.722","1602",,,
"20.726","1621",,,
"20.73","1823",,,
"20.735","1675",,,
"20.739","2049",,,
"20.743","1757",,,
"20.748","1690",,,
"20.752","1926",,,
"20.756","1563",,,
"20.761","1599",,,
"20.765","1859",,,
"20.77","1807",,,
"20.774","1633",,,
"20.778","1724",,,
"20.783","1956",,,
"20.787","1730",,,
"20.791","1591",,,
"20.796","1758",,,
"20.8","1069",,,
"20.804","1464",,,
"20.809","2481",,,
"20.813","1749",,,
"20.818","1699",,,
"20.822","1743",,,
"20.826","1882",,,
"20.831","2056",,,
"20.835","1946",,,
"20.839","1824",,,
"20.844","1757",,,
"20.848","2073",,,
"20.852","1722",,,
"20.857","1535",,,
"20.861","2537",,,
"20.865","1806",,,
"20.87","1879",,,
"20.874","1551",,,
"20.879","2182",,,
"20.883","1969",,,
"20.887","1766",,,
"20.892","1907",,,
"20.896","1918",,,
"20.9","1583",,,
"20.905","1998",,,
"20.909","1466",,,
"20.913","1775",,,
"20.918","1728",,,
"20.922","2194",,,
"20.927","1701",,,
"20.931","1983",,,
"20.935","2020",,,
"20.94","1909",,,
"20.944","1853",,,
"20.948","1863",,,
"20.953","2397",,,
"20.957","2184",,,
"20.961","1797",,,
"20.966","2138",,,
"20.97","2100",,,
"20.975","2313",,,
"20.979","1699",,,
"20.983","1629",,,
"20.988","2030",,,
"20.992","2182",,,
"20.996","1571",,,
"21.001","2274",,,
"21.005","2130",,,
"21.009","2215",,,
"21.014","2042",,,
"21.018","2236",,,
"21.022","1852",,,
"21.027","1901",,,
"21.031","2123",,,
"21.036","2417",,,
"21.04","2303",,,
"21.044","2219",,,
"21.049","2219",,,
"21.053","2066",,,
"21.057","2104",,,
"21.062","2484",,,
"21.066","2201",,,
"21.07","2082",,,
"21.075","2237",,,
"21.079","2301",,,
"21.084","2065",,,
"21.088","2111",,,
"21.092","2156",,,
"21.097","2252",,,
"21.101","1990",,,
"21.105","1903",,,
"21.11","1947",,,
"21.114","1917",,,
"21.118","2045",,,
"21.123","2273",,,
"21.127","1922",,,
"21.132","2056",,,
"21.136","2152",,,
"21.14","2284",,,
"21.145","2156",,,
"21.149","2054",,,
"21.153","1755",,,
"21.158","2296",,,
"21.162","2113",,,
"21.166","2127",,,
"21.171","2197",,,
"21.175","2384",,,
"21.18","2534",,,
"21.184","2294",,,
"21.188","2083",,,
"21.193","2301",,,
"21.197","2433",,,
"21.201","1979",,,
"21.206","2223",,,
"21.21","2087",,,
"21.214","2075",,,
"21.219","2708",,,
"21.223","2565",,,
"21.227","1981",,,
"21.232","2317",,,
"21.236","2793",,,
"21.241","2294",,,
"21.245","2207",,,
"21.249","2325",,,
"21.254","2065",,,
"21.258","2163",,,
"21.262","1930",,,
"21.267","2121",,,
"21.271","2507",,,
"21.275","2361",,,
"21.28","1731",,,
"21.284","2260",,,
"21.289","2248",,,
"21.293","2004",,,
"21.297","2917",,,
"21.302","2263",,,
"21.306","2687",,,
"21.31","2675",,,
"21.315","2382",,,
"21.319","2327",,,
"21.323","2335",,,
"21.328","2630",,,
"21.332","2309",,,
"21.337","2215",,,
"21.341","2718",,,
"21.345","2899",,,
"21.35","2260",,,
"21.354","2590",,,
"21.358","2471",,,
"21.363","2174",,,
"21.367","2744",,,
"21.371","2426",,,
"21.376","2368",,,
"21.38","2676",,,
"21.384","2562",,,
"21.389","2574",,,
"21.393","2128",,,
"21.398","2538",,,
"21.402","2653",,,
"21.406","2921",,,
"21.411","2317",,,
"21.415","2786",,,
"21.419","2094",,,
"21.424","2990",,,
"21.428","2775",,,
"21.432","2443",,,
"21.437","2806",,,
"21.441","2362",,,
"21.446","2425",,,
"21.45","2744",,,
"21.454","2921",,,
"21.459","2784",,,
"21.463","2350",,,
"21.467","2750",,,
"21.472","2479",,,
"21.476","2613",,,
"21.48","2704",,,
"21.485","2579",,,
"21.489","2454",,,
"21.494","3152",,,
"21.498","2283",,,
"21.502","2602",,,
